gene_id;gene_common;TATA_cen_pos;RNA.class;chrom;IIB_coor;TSS;strand;TATA_coor;mismatch;TBP;IIA;IIB;IID;IIE;IIF;IIH;IIK;Pol.II;gene_class_1;gene_class_2
YJL212C;OPT1;926;mRNA;chr10;36314;36297;C;36345;0_mis;52;133;599;199;587;178;165;669;64;TATA-containing;TAF1-depleted
YJL213W;YJL213W;NA;mRNA;chr10;31782;31813;W;31750;0_mis;25;35;89;58;191;64;67;227;31;TATA-containing;TAF1-enriched
YJL216C;IMA5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YJR001W;AVT1;926;mRNA;chr10;436702;436645;W;436678;0_mis;27;57;204;161;252;102;67;229;37;TATA-containing;TAF1-enriched
YJR002W;MPP10;975;mRNA;chr10;438811;438749;W;438816;1_mis;48;89;306;348;321;121;105;437;97;TATA-less;TAF1-enriched
YJR003C;MRX12;933;mRNA;chr10;442580;442497;C;442625;2_mis;66;144;449;283;546;212;183;645;77;TATA-less;TAF1-enriched
YJR004C;SAG1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YJR005W;APL1;952;mRNA;chr10;445860;445781;W;445824;1_mis;28;101;194;141;377;134;146;352;44;TATA-less;TAF1-enriched
YJR006W;POL31;919;mRNA;chr10;449160;449101;W;449119;1_mis;27;84;195;243;301;134;95;269;39;TATA-less;TAF1-enriched
YJR007W;SUI2;940;mRNA;chr10;450893;450813;W;450870;1_mis;94;112;770;304;694;250;143;822;127;TATA-less;TAF1-enriched
YJR008W;MHO1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YJR009C;TDH2;918;mRNA;chr10;454787;454671;C;454805;1_mis;186;297;1998;124;2090;665;217;2309;187;TATA-less;TAF1-depleted
YJR010C-A;SPC1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YJR010W;MET3;771;mRNA;chr10;455995;455933;W;455973;1_mis;61;138;592;163;759;258;195;804;45;TATA-less;TAF1-depleted
YJR011C;YJR011C;938;mRNA;chr10;459487;459401;C;459527;1_mis;22;65;124;70;166;77;61;209;49;TATA-less;TAF1-enriched
YJR012C;YJR012C;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YJR013W;GPI14;815;mRNA;chr10;460216;460221;W;460163;2_mis;15;55;140;47;175;81;71;173;43;TATA-less;TAF1-depleted
YJR014W;TMA22;754;mRNA;chr10;461595;461693;W;461542;2_mis;83;125;539;80;765;204;244;892;80;TATA-less;TAF1-depleted
YJR015W;YJR015W;922;mRNA;chr10;462696;462597;W;462678;2_mis;35;60;249;100;292;114;85;267;127;TATA-less;TAF1-enriched
YJR016C;ILV3;1100;mRNA;chr10;466047;466145;C;466117;2_mis;21;108;28;74;100;59;76;54;156;TATA-less;TAF1-enriched
YJR017C;ESS1;950;mRNA;chr10;467069;466977;C;467099;1_mis;25;121;317;470;246;117;137;232;74;TATA-less;TAF1-enriched
YJR019C;TES1;945;mRNA;chr10;468329;468233;C;468344;1_mis;27;129;130;58;166;76;95;185;82;TATA-less;TAF1-enriched
YJR021C;REC107;1013;mRNA;chr10;469551;469569;C;469586;2_mis;8;82;69;69;96;57;25;103;37;TATA-less;TAF1-depleted
YJR022W;LSM8;956;mRNA;chr10;469728;469653;W;469718;2_mis;28;42;161;236;208;105;93;257;43;TATA-less;TAF1-enriched
YJR024C;MDE1;963;mRNA;chr10;470983;470897;C;471006;2_mis;11;87;181;127;199;86;104;209;88;TATA-less;TAF1-enriched
YJR025C;BNA1;939;mRNA;chr10;471733;471737;C;471756;1_mis;26;56;97;68;135;32;28;110;27;TATA-less;TAF1-depleted
YJR030C;RBH2;938;mRNA;chr10;486285;486161;C;486311;1_mis;13;50;276;156;239;76;68;286;46;TATA-less;TAF1-enriched
YJR031C;GEA1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YJR032W;CPR7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YJR033C;RAV1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YJR034W;PET191;875;mRNA;chr10;496550;496493;W;496523;1_mis;27;69;167;103;180;94;53;197;19;TATA-less;TAF1-depleted
YJR035W;RAD26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YJR039W;MLO127;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YJR040W;GEF1;926;mRNA;chr10;507662;507605;W;507636;1_mis;25;50;243;146;203;93;76;248;40;TATA-less;TAF1-enriched
YJR041C;URB2;934;mRNA;chr10;513821;513745;C;513890;2_mis;21;102;253;191;327;130;99;311;44;TATA-less;TAF1-enriched
YJR042W;NUP85;945;mRNA;chr10;513999;513933;W;513983;1_mis;35;105;295;210;356;132;106;397;53;TATA-less;TAF1-enriched
YJR043C;POL32;973;mRNA;chr10;517558;517481;C;517568;2_mis;27;52;142;113;188;120;85;254;39;TATA-less;TAF1-enriched
YJR044C;VPS55;950;mRNA;chr10;519288;519217;C;519300;1_mis;38;544;257;461;220;129;100;159;117;TATA-less;TAF1-enriched
YJR045C;SSC1;1102;mRNA;chr10;521580;521665;C;521633;1_mis;23;48;54;198;65;85;34;68;174;TATA-less;TAF1-enriched
YJR046W;TAH11;NA;mRNA;chr10;521998;521941;W;521975;1_mis;57;156;571;466;377;162;187;410;76;TATA-less;TAF1-enriched
YJR047C;ANB1;934;mRNA;chr10;525508;525361;C;525470;1_mis;17;12;132;43;93;44;39;128;19;TATA-less;TAF1-enriched
YJR048W;CYC1;825;mRNA;chr10;526124;526173;W;526105;0_mis;33;130;188;106;312;91;84;344;44;TATA-containing;TAF1-depleted
YJR049C;UTR1;995;mRNA;chr10;528469;528425;C;528493;1_mis;23;18;76;107;94;37;32;94;44;TATA-less;TAF1-enriched
YJR050W;ISY1;949;mRNA;chr10;528650;528581;W;528626;1_mis;40;69;178;193;281;99;104;246;47;TATA-less;TAF1-enriched
YJR051W;OSM1;797;mRNA;chr10;529669;529749;W;529652;1_mis;29;41;218;120;323;95;89;325;56;TATA-less;TAF1-depleted
YJR052W;RAD7;923;mRNA;chr10;532010;531949;W;531931;1_mis;46;69;104;130;175;107;73;184;56;TATA-less;TAF1-enriched
YJR053W;BFA1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YJR054W;KCH1;1032;mRNA;chr10;535961;535869;W;535969;1_mis;30;51;159;46;279;91;63;288;59;TATA-less;TAF1-depleted
YJR055W;HIT1;NA;mRNA;chr10;538718;538669;W;538653;1_mis;31;41;122;82;126;72;32;176;18;TATA-less;TAF1-enriched
YJR056C;YJR056C;917;mRNA;chr10;542687;542593;C;542752;1_mis;29;78;241;291;310;141;109;340;63;TATA-less;TAF1-enriched
YJR057W;CDC8;924;mRNA;chr10;544004;543957;W;543969;2_mis;39;91;109;144;212;121;84;264;48;TATA-less;TAF1-enriched
YJR058C;APS2;743;mRNA;chr10;545437;545337;C;545464;1_mis;40;152;348;319;436;155;176;438;44;TATA-less;TAF1-enriched
YJR059W;PTK2;926;mRNA;chr10;545678;545613;W;545647;0_mis;55;128;389;414;396;202;198;433;96;TATA-containing;TAF1-enriched
YJR062C;NTA1;916;mRNA;chr10;554861;554785;C;554929;2_mis;23;74;148;198;193;67;78;197;40;TATA-less;TAF1-enriched
YJR063W;RPA12;1031;mRNA;chr10;555171;555053;W;555185;1_mis;42;30;401;358;321;145;113;406;135;TATA-less;TAF1-enriched
YJR064W;CCT5;917;mRNA;chr10;555825;555765;W;555801;1_mis;48;99;315;455;521;189;127;522;146;TATA-less;TAF1-enriched
YJR065C;ARP3;958;mRNA;chr10;559181;559105;C;559220;1_mis;41;135;359;509;198;150;128;337;40;TATA-less;TAF1-enriched
YJR066W;TOR1;941;mRNA;chr10;559353;559293;W;559331;1_mis;33;129;327;358;320;152;182;401;41;TATA-less;TAF1-enriched
YJR067C;YAE1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YJR068W;RFC2;966;mRNA;chr10;567601;567493;W;567575;1_mis;20;52;180;130;151;103;56;145;27;TATA-less;TAF1-enriched
YJR069C;HAM1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YJR070C;LIA1;934;mRNA;chr10;570674;570601;C;570700;1_mis;43;71;564;177;374;156;132;493;73;TATA-less;TAF1-enriched
YJR072C;NPA3;973;mRNA;chr10;572156;572081;C;572186;2_mis;31;64;203;261;234;111;119;256;69;TATA-less;TAF1-enriched
YJR073C;OPI3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YJR074W;MOG1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YJR075W;HOC1;936;mRNA;chr10;573879;573837;W;573863;2_mis;23;65;194;268;272;112;104;297;59;TATA-less;TAF1-enriched
YJR076C;CDC11;967;mRNA;chr10;576667;576593;C;576682;2_mis;27;103;274;413;301;124;113;261;43;TATA-less;TAF1-enriched
YJR077C;MIR1;943;mRNA;chr10;578264;578153;C;578288;2_mis;41;79;469;340;511;183;143;462;42;TATA-less;TAF1-enriched
YJR078W;BNA2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YJR080C;AIM24;896;mRNA;chr10;581676;581577;C;581743;0_mis;15;64;102;87;202;100;51;170;72;TATA-containing;TAF1-enriched
YJR082C;EAF6;957;mRNA;chr10;582402;582289;C;582433;1_mis;36;47;177;67;212;96;88;271;63;TATA-less;TAF1-depleted
YJR083C;ACF4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YJR084W;YJR084W;944;mRNA;chr10;583671;583550;W;583660;1_mis;40;52;123;112;145;86;61;155;42;TATA-less;TAF1-enriched
YJR085C;TMH11;943;mRNA;chr10;585504;585401;C;585527;2_mis;36;164;410;406;331;166;157;291;48;TATA-less;TAF1-enriched
YJR086W;STE18;916;mRNA;chr10;586006;585949;W;585958;1_mis;44;108;297;412;613;214;152;656;69;TATA-less;TAF1-enriched
YJR088C;EMC2;958;mRNA;chr10;587410;587337;C;587441;1_mis;24;92;185;96;229;101;52;244;62;TATA-less;TAF1-enriched
YJR089W;BIR1;909;mRNA;chr10;587608;587629;W;587543;2_mis;24;101;198;237;234;115;164;257;73;TATA-less;TAF1-enriched
YJR090C;GRR1;977;mRNA;chr10;594617;594537;C;594636;1_mis;33;28;174;156;227;94;73;225;43;TATA-less;TAF1-enriched
YJR091C;JSN1;952;mRNA;chr10;598382;598273;C;598405;2_mis;43;96;327;274;345;134;138;358;41;TATA-less;TAF1-enriched
YJR092W;BUD4;902;mRNA;chr10;598623;598621;W;598592;1_mis;61;119;470;150;616;208;190;564;51;TATA-less;TAF1-enriched
YJR093C;FIP1;978;mRNA;chr10;604287;604201;C;604304;2_mis;49;97;277;241;455;181;145;458;73;TATA-less;TAF1-enriched
YJR094W-A;RPL43B;931;mRNA;chr10;608235;608157;W;608222;2_mis;133;325;1586;541;1810;533;298;1853;133;TATA-less;TAF1-enriched
YJR095W;SFC1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YJR096W;YJR096W;867;mRNA;chr10;611055;610973;W;611038;2_mis;19;70;100;85;169;76;70;156;33;TATA-less;TAF1-enriched
YJR097W;JJJ3;981;mRNA;chr10;612348;612237;W;612295;1_mis;22;49;115;104;122;63;72;160;35;TATA-less;TAF1-enriched
YJR098C;YJR098C;989;mRNA;chr10;615214;615161;C;615235;2_mis;24;98;98;150;94;51;78;110;42;TATA-less;TAF1-enriched
YJR099W;YUH1;890;mRNA;chr10;615427;615389;W;615389;2_mis;22;75;86;25;131;63;67;181;16;TATA-less;TAF1-enriched
YJR100C;AIM25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YJR101W;RSM26;924;mRNA;chr10;618147;618053;W;618134;2_mis;27;38;278;157;349;119;132;393;62;TATA-less;TAF1-enriched
YJR102C;VPS25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YJR103W;URA8;800;mRNA;chr10;620517;620605;W;620497;0_mis;222;335;3813;297;2155;765;516;2557;221;TATA-containing;TAF1-depleted
YJR104C;SOD1;945;mRNA;chr10;623072;622977;C;623106;0_mis;71;266;1458;269;1050;340;214;853;96;TATA-containing;TAF1-depleted
YJR105W;ADO1;945;mRNA;chr10;623503;623437;W;623500;2_mis;30;89;393;399;558;209;163;606;72;TATA-less;TAF1-enriched
YJR106W;ECM27;913;mRNA;chr10;624768;624725;W;624730;2_mis;34;72;57;105;136;50;69;99;105;TATA-less;TAF1-enriched
YJR108W;ABM1;738;mRNA;chr10;628707;628797;W;628648;2_mis;28;83;245;146;342;131;122;314;40;TATA-less;TAF1-depleted
YJR109C;CPA2;1002;mRNA;chr10;633056;632905;C;632996;1_mis;13;22;217;32;99;51;27;113;29;TATA-less;TAF1-depleted
YJR110W;YMR1;1006;mRNA;chr10;633505;633398;W;633486;1_mis;24;53;169;76;120;55;30;133;38;TATA-less;TAF1-enriched
YJR111C;PXP2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YJR112W;NNF1;773;mRNA;chr10;636849;636893;W;636790;0_mis;20;31;118;42;224;88;65;259;24;TATA-containing;TAF1-depleted
YJR112W-A;YJR112W-A;987;mRNA;chr10;637777;637631;W;637750;2_mis;12;57;107;129;107;52;85;138;83;TATA-less;TAF1-enriched
YJR113C;RSM7;980;mRNA;chr10;639017;638961;C;639041;2_mis;42;72;241;252;367;101;130;343;53;TATA-less;TAF1-enriched
YJR115W;YJR115W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YJR116W;TDA4;907;mRNA;chr10;640664;640597;W;640630;0_mis;26;61;253;83;213;91;69;196;48;TATA-containing;TAF1-depleted
YJR117W;STE24;905;mRNA;chr10;641934;641861;W;641888;1_mis;64;67;528;250;319;136;94;325;42;TATA-less;TAF1-enriched
YJR118C;ILM1;932;mRNA;chr10;644175;644073;C;644206;2_mis;21;22;112;87;188;92;54;238;42;TATA-less;TAF1-enriched
YJR121W;ATP2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YJR122W;IBA57;975;mRNA;chr10;649725;649629;W;649690;2_mis;17;75;156;164;210;108;114;181;41;TATA-less;TAF1-depleted
YJR123W;RPS5;922;mRNA;chr10;651855;651757;W;651793;1_mis;104;164;2082;1050;1403;520;354;1257;188;TATA-less;TAF1-enriched
YJR124C;YJR124C;927;mRNA;chr10;654301;654201;C;654344;1_mis;33;23;196;115;265;108;102;289;39;TATA-less;TAF1-depleted
YJR125C;ENT3;979;mRNA;chr10;656013;655945;C;656038;2_mis;57;90;302;325;246;123;135;292;80;TATA-less;TAF1-enriched
YJR126C;VPS70;947;mRNA;chr10;658737;658593;C;658725;1_mis;22;198;282;205;394;154;190;278;97;TATA-less;TAF1-enriched
YJR127C;RSF2;895;mRNA;chr10;662880;662745;C;662912;1_mis;36;66;327;63;297;98;69;240;67;TATA-less;TAF1-depleted
YJR129C;EFM3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YJR130C;STR2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YJR131W;MNS1;1004;mRNA;chr10;667612;667461;W;667605;2_mis;20;72;97;87;127;46;36;149;30;TATA-less;TAF1-enriched
YJR132W;NMD5;951;mRNA;chr10;669438;669381;W;669418;1_mis;36;57;194;114;205;85;46;242;62;TATA-less;TAF1-enriched
YJR133W;XPT1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YJR134C;SGM1;975;mRNA;chr10;675896;675843;C;675925;2_mis;22;34;125;84;168;61;32;158;60;TATA-less;TAF1-enriched
YJR135C;MCM22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YJR135W-A;TIM8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YJR136C;TTI2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YJR137C;MET5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YJR138W;IML1;923;mRNA;chr10;684494;684453;W;684469;1_mis;19;15;165;375;175;90;54;212;31;TATA-less;TAF1-enriched
YJR139C;HOM6;954;mRNA;chr10;690598;690553;C;690628;1_mis;66;64;254;155;283;118;94;290;77;TATA-less;TAF1-enriched
YJR140C;HIR3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YJR141W;IPA1;825;mRNA;chr10;695738;695765;W;695704;2_mis;16;35;127;202;156;72;62;141;34;TATA-less;TAF1-depleted
YJR142W;YJR142W;961;mRNA;chr10;697107;697037;W;697087;1_mis;10;66;105;141;135;62;42;125;88;TATA-less;TAF1-enriched
YJR143C;PMT4;979;mRNA;chr10;700663;700593;C;700679;1_mis;24;60;282;181;332;134;105;309;36;TATA-less;TAF1-enriched
YJR144W;MGM101;998;mRNA;chr10;700858;700749;W;700839;1_mis;44;47;228;168;188;95;89;199;79;TATA-less;TAF1-enriched
YJR145C;RPS4A;984;mRNA;chr10;703102;703049;C;703111;0_mis;163;230;2586;1071;1887;507;433;1951;238;TATA-containing;TAF1-enriched
YJR147W;HMS2;916;mRNA;chr10;704089;704029;W;704082;1_mis;54;227;947;305;963;300;481;946;63;TATA-less;TAF1-enriched
YJR148W;BAT2;914;mRNA;chr10;705641;705581;W;705607;1_mis;50;47;195;86;413;130;94;431;151;TATA-less;TAF1-enriched
YJR149W;YJR149W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YJR150C;DAN1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YJR151C;DAN4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YJR152W;DAL5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YJR154W;YJR154W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YJR155W;AAD10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YKL001C;MET14;1272;mRNA;chr11;439108;439156;C;439151;0_mis;16;63;122;139;130;66;55;128;28;TATA-containing;TAF1-depleted
YKL002W;DID4;575;mRNA;chr11;437325;437344;W;437282;1_mis;31;59;195;301;326;116;143;285;67;TATA-less;TAF1-enriched
YKL003C;MRP17;1342;mRNA;chr11;437164;437180;C;437185;1_mis;44;122;290;300;336;157;161;328;45;TATA-less;TAF1-enriched
YKL004W;AUR1;555;mRNA;chr11;434841;434864;W;434790;1_mis;66;110;365;395;400;152;138;417;35;TATA-less;TAF1-enriched
YKL005C;BYE1;1354;mRNA;chr11;434647;434652;C;434633;2_mis;43;185;303;443;412;192;196;428;77;TATA-less;TAF1-enriched
YKL006C-A;SFT1;1314;mRNA;chr11;430330;430350;C;430357;1_mis;32;84;134;126;292;83;170;184;145;TATA-less;TAF1-enriched
YKL006W;RPL14A;599;mRNA;chr11;431475;431512;W;431492;1_mis;147;177;2124;1056;2195;497;387;2366;145;TATA-less;TAF1-enriched
YKL007W;CAP1;598;mRNA;chr11;428885;428896;W;428877;2_mis;29;111;275;230;419;178;103;412;37;TATA-less;TAF1-enriched
YKL008C;LAC1;1262;mRNA;chr11;428306;428324;C;428324;2_mis;50;99;409;70;309;145;127;359;58;TATA-less;TAF1-depleted
YKL009W;MRT4;583;mRNA;chr11;425817;425816;W;425795;2_mis;86;125;678;360;629;224;178;665;88;TATA-less;TAF1-enriched
YKL010C;UFD4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YKL011C;CCE1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YKL012W;PRP40;635;mRNA;chr11;417899;417888;W;417891;2_mis;28;190;175;271;278;116;129;275;50;TATA-less;TAF1-enriched
YKL013C;ARC19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YKL014C;URB1;1321;mRNA;chr11;416593;416588;C;416603;2_mis;34;139;331;573;365;165;138;480;65;TATA-less;TAF1-enriched
YKL015W;PUT3;574;mRNA;chr11;408055;408088;W;408026;1_mis;60;122;303;306;429;179;124;427;46;TATA-less;TAF1-enriched
YKL016C;ATP7;1310;mRNA;chr11;407718;407732;C;407744;0_mis;26;30;244;70;280;92;43;243;41;TATA-containing;TAF1-depleted
YKL017C;HCS1;1288;mRNA;chr11;406922;406908;C;406955;1_mis;19;21;72;100;114;59;29;111;92;TATA-less;TAF1-enriched
YKL018C-A;MCO12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YKL018W;SWD2;591;mRNA;chr11;403696;403664;W;403659;1_mis;39;49;100;116;161;79;53;158;35;TATA-less;TAF1-enriched
YKL019W;RAM2;531;mRNA;chr11;402146;402144;W;402080;2_mis;23;36;139;212;184;77;59;225;37;TATA-less;TAF1-enriched
YKL020C;SPT23;1321;mRNA;chr11;401785;401772;C;401806;2_mis;31;84;276;187;352;160;122;364;46;TATA-less;TAF1-enriched
YKL021C;MAK11;1272;mRNA;chr11;398272;398268;C;398340;2_mis;41;46;176;208;258;98;103;296;86;TATA-less;TAF1-enriched
YKL022C;CDC16;1309;mRNA;chr11;396817;396804;C;396850;2_mis;58;111;255;254;368;187;126;457;114;TATA-less;TAF1-enriched
YKL023C-A;MIN9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YKL023W;YKL023W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YKL024C;URA6;1249;mRNA;chr11;393073;393052;C;393110;2_mis;70;129;596;281;710;214;215;637;70;TATA-less;TAF1-enriched
YKL025C;PAN3;1306;mRNA;chr11;391974;391956;C;392001;2_mis;30;72;198;280;254;98;98;234;85;TATA-less;TAF1-enriched
YKL026C;GPX1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YKL027W;TCD2;677;mRNA;chr11;387115;387130;W;387128;0_mis;22;55;141;87;123;45;38;125;59;TATA-containing;TAF1-enriched
YKL028W;TFA1;545;mRNA;chr11;385339;385360;W;385279;1_mis;27;111;203;331;417;149;132;404;57;TATA-less;TAF1-enriched
YKL029C;MAE1;1276;mRNA;chr11;384452;384476;C;384492;0_mis;50;53;719;97;750;268;180;712;83;TATA-containing;TAF1-depleted
YKL032C;IXR1;NA;mRNA;chr11;381622;381676;C;0;3_mis;55;177;301;309;374;161;178;382;62;TATA-less;TAF1-enriched
YKL033W-A;YKL033W-A;598;mRNA;chr11;374084;374073;W;374033;2_mis;28;104;230;78;292;113;124;318;42;TATA-less;TAF1-enriched
YKL034W;TUL1;630;mRNA;chr11;371396;371360;W;371374;1_mis;15;14;129;146;140;49;74;96;40;TATA-less;TAF1-enriched
YKL035W;UGP1;538;mRNA;chr11;369401;369416;W;369362;0_mis;86;128;654;234;845;334;241;806;71;TATA-containing;TAF1-depleted
YKL038W;RGT1;417;mRNA;chr11;364840;364937;W;364793;2_mis;19;25;69;58;147;89;122;135;87;TATA-less;TAF1-depleted
YKL039W;PTM1;613;mRNA;chr11;362089;362088;W;362082;0_mis;38;49;320;71;238;126;72;247;56;TATA-containing;TAF1-depleted
YKL040C;NFU1;1327;mRNA;chr11;361526;361540;C;361557;0_mis;29;79;268;179;260;117;59;294;49;TATA-containing;TAF1-enriched
YKL041W;VPS24;604;mRNA;chr11;359656;359688;W;359635;1_mis;24;34;123;126;152;69;51;203;43;TATA-less;TAF1-enriched
YKL042W;SPC42;628;mRNA;chr11;357992;357912;W;357971;1_mis;17;42;153;35;164;51;42;132;37;TATA-less;TAF1-enriched
YKL043W;PHD1;255;mRNA;chr11;356107;356120;W;356033;0_mis;63;108;562;114;286;92;79;207;49;TATA-containing;TAF1-depleted
YKL044W;MMO1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YKL045W;PRI2;612;mRNA;chr11;353065;353064;W;353044;2_mis;24;103;140;244;226;102;82;190;41;TATA-less;TAF1-enriched
YKL046C;DCW1;1297;mRNA;chr11;352542;352500;C;352554;2_mis;49;71;370;192;430;160;163;431;65;TATA-less;TAF1-enriched
YKL047W;ANR2;598;mRNA;chr11;349064;349072;W;349039;2_mis;24;30;282;185;206;103;85;290;31;TATA-less;TAF1-enriched
YKL048C;ELM1;1296;mRNA;chr11;348860;348868;C;348919;2_mis;54;140;336;182;369;209;147;388;50;TATA-less;TAF1-enriched
YKL049C;CSE4;1284;mRNA;chr11;346464;346468;C;346518;1_mis;16;58;218;85;244;81;61;208;50;TATA-less;TAF1-enriched
YKL050C;YKL050C;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YKL051W;SFK1;336;mRNA;chr11;340526;340488;W;340491;1_mis;24;71;74;81;68;29;50;92;115;TATA-less;TAF1-enriched
YKL052C;ASK1;1402;mRNA;chr11;340151;340228;C;340159;2_mis;24;41;156;127;119;57;62;96;77;TATA-less;TAF1-depleted
YKL053C-A;MDM35;1278;mRNA;chr11;339187;339161;C;339231;2_mis;40;111;277;156;339;117;104;250;127;TATA-less;TAF1-enriched
YKL054C;DEF1;1257;mRNA;chr11;338543;338507;C;338587;1_mis;145;155;1818;216;1580;476;201;1591;171;TATA-less;TAF1-depleted
YKL055C;OAR1;1284;mRNA;chr11;335875;335844;C;335907;0_mis;19;43;103;57;269;67;289;152;145;TATA-containing;TAF1-enriched
YKL056C;TMA19;1228;mRNA;chr11;334658;334628;C;334720;0_mis;145;158;2131;155;1399;452;300;2036;188;TATA-containing;TAF1-depleted
YKL057C;NUP120;1307;mRNA;chr11;333686;333668;C;333686;2_mis;42;101;349;161;640;183;320;426;152;TATA-less;TAF1-enriched
YKL058W;TOA2;604;mRNA;chr11;329773;329760;W;329746;2_mis;51;159;530;370;561;247;193;631;78;TATA-less;TAF1-enriched
YKL059C;MPE1;1341;mRNA;chr11;329139;329164;C;329166;2_mis;27;39;118;137;144;76;65;146;36;TATA-less;TAF1-enriched
